custId,gender,SeniorCitizen,Married,Children,TVConnection,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Internet,HighSpeed,AddedServices,Subscription,tenure,PaymentMethod,MonthlyCharges,TotalCharges,Satisfied
5599,Male,0,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Bank transfer,87.1,6230.1,1
1327,Male,0,No,No,DTH,No,No,Yes,No,No,Yes,Yes,No,No,Annually,56,Cash,52.7,3019.7,1
1497,Female,0,No,No,DTH,Yes,Yes,Yes,Yes,No,Yes,No,No internet,Yes,Biannually,52,Bank transfer,58.75,3038.55,1
6279,Female,0,No,No,DTH,No,No,No,Yes,No,No,Yes,No,Yes,Monthly,2,Cash,49.6,114.7,0
990,Female,0,No,No,Cable,No,Yes,No,Yes,No,No,Yes,No,No,Monthly,1,Net Banking,84.3,84.3,0
4800,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,45,Credit card,24.65,1171.3,1
2910,Female,1,No,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,15,Cash,74.45,1145.7,0
3313,Male,0,No,No,DTH,No,No,No,No,Yes,No,Yes,No,No,Monthly,6,Cash,50.05,288.35,1
5068,Female,0,Yes,Yes,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Monthly,48,Credit card,105.25,4997.5,1
89,Male,0,Yes,No,Cable,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Annually,53,Bank transfer,94.25,4867.95,0
4878,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,66,Credit card,25.3,1672.35,1
1512,Male,0,Yes,Yes,DTH,No,Yes,Yes,Yes,Yes,No,No,No internet,No,Biannually,52,Cash,50.2,2554,1
5077,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,72,Credit card,24.15,1776.45,1
5090,Female,0,Yes,Yes,DTH,No,No,No,No,Yes,No,No,No internet,No,Annually,12,Credit card,30.25,368.85,1
4411,Female,0,Yes,Yes,DTH,No,No,No,Yes,No,No,Yes,No,No,Monthly,27,Cash,49.85,1336.15,1
5920,Male,0,No,No,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Monthly,46,Credit card,89.15,4245.55,1
2646,Male,0,No,Yes,Cable,No,No,Yes,No,No,No,Yes,Yes,Yes,Monthly,11,Cash,78.0,851.8,1
4555,Female,1,No,No,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Annually,55,Net Banking,100.0,5509.3,0
1783,Female,0,No,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,2,Net Banking,96.0,174.8,0
1546,Male,0,Yes,No,Cable,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Monthly,50,Credit card,94.4,4914.9,1
6104,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,67,Credit card,25.25,1733.15,1
2465,Female,0,Yes,No,Cable,No,No,No,Yes,No,No,Yes,Yes,No,Monthly,43,Net Banking,80.45,3398.9,1
5691,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,70,Bank transfer,24.7,1685.9,1
6266,Male,0,Yes,Yes,Cable,Yes,Yes,No,No,No,No,Yes,Yes,No,Annually,28,Bank transfer,92.2,2568.15,1
1631,Male,1,No,No,DTH,Yes,Yes,No,Yes,No,No,No,No internet,Yes,Monthly,4,Credit card,50.95,207.35,1
6738,Female,0,Yes,Yes,DTH,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Biannually,23,Bank transfer,77.15,1759.4,1
5039,Male,0,No,No,Cable,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Monthly,20,Credit card,90.7,1781.35,1
4499,Male,0,Yes,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,17,Bank transfer,70.4,1214.05,0
2096,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,46,Bank transfer,20.05,902,1
3142,Male,0,No,No,DTH,No,No,No,No,No,Yes,Yes,No,Yes,Monthly,1,Cash,50.75,50.75,1
2001,Male,0,No,No,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Biannually,72,Bank transfer,86.65,6224.8,1
4806,Female,0,Yes,No,DTH,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Biannually,65,Bank transfer,71.0,4386.2,1
6042,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,20,Bank transfer,19.25,375.25,1
6185,Female,0,No,No,DTH,Yes,Yes,Yes,Yes,No,No,No,No internet,Yes,Annually,51,Credit card,56.4,2928.5,1
342,Male,1,No,No,Cable,No,No,No,Yes,No,No,Yes,No,Yes,Monthly,15,Net Banking,74.4,1074.3,0
1989,Male,0,Yes,No,Cable,No,Yes,Yes,No,No,No,Yes,No,Yes,Monthly,22,Bank transfer,87.0,1850.65,1
6893,Female,0,No,No,DTH,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Annually,56,Credit card,60.25,3282.75,1
3395,Male,0,Yes,No,Cable,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Monthly,23,Net Banking,99.25,2186.4,0
3314,Male,0,No,No,DTH,No,No,No,No,Yes,No,Yes,No,No,Monthly,20,Cash,50.0,1003.05,1
5035,Male,0,Yes,Yes,DTH,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Annually,53,Bank transfer,64.15,3491.55,1
187,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,No,No,No internet,No,Annually,40,Cash,60.3,2448.5,1
229,Male,0,No,Yes,DTH,No,No,No,No,Yes,No,Yes,No,No,Annually,51,Credit card,47.85,2356.75,1
4224,Female,0,Yes,Yes,DTH,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Monthly,40,Cash,71.35,2847.2,1
6449,Male,1,Yes,No,Cable,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Annually,65,Net Banking,100.75,6674.65,1
4945,Female,0,No,No,Cable,No,No,No,No,Yes,No,Yes,Yes,No,Monthly,35,Credit card,80.05,2835.9,1
2461,Female,0,Yes,No,Cable,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Monthly,21,Bank transfer,104.4,2200.25,0
1019,Female,0,No,No,DTH,No,Yes,No,No,No,No,No,No internet,No,Monthly,3,Credit card,35.2,108.95,0
201,Female,0,No,Yes,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Annually,62,Net Banking,100.15,6413.65,0
2000,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,54,Credit card,19.65,1008.7,1
2346,Female,0,No,No,Cable,No,No,No,Yes,No,Yes,Yes,No,Yes,Monthly,25,Bank transfer,79.85,2015.35,0
5952,Female,0,No,Yes,DTH,Yes,Yes,Yes,No,Yes,Yes,No,No internet,No,Annually,51,Bank transfer,60.15,3077,1
4641,Female,1,No,No,Cable,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Monthly,37,Bank transfer,106.75,4056.75,0
273,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,45,Bank transfer,20.0,886.4,1
2754,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,Yes,No,Monthly,1,Net Banking,76.0,76,0
4162,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,8,Net Banking,19.8,160.05,1
4642,Female,0,No,No,DTH,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Annually,23,Net Banking,78.55,1843.05,1
6779,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,9,Cash,19.75,210.65,1
3009,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,2,Cash,19.85,35.9,0
5771,Female,1,No,No,Cable,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Annually,46,Bank transfer,91.3,4126.35,1
1752,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Biannually,41,Credit card,20.65,875.55,1
1955,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,49,Credit card,20.7,1032.05,1
2540,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Monthly,2,Cash,24.85,62,1
5744,Male,0,Yes,No,DTH,No,No,No,Yes,Yes,No,Yes,No,Yes,Monthly,27,Net Banking,53.8,1389.85,1
6126,Male,0,Yes,No,Cable,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Credit card,108.95,7875,1
5407,Male,0,Yes,No,Cable,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Biannually,65,Net Banking,99.35,6347.55,1
46,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,71,Credit card,23.9,1663.5,1
2701,Male,0,Yes,Yes,Cable,Yes,Yes,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,90.1,90.1,1
3447,Female,1,Yes,No,DTH,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Monthly,22,Cash,63.55,1381.8,1
785,Female,0,Yes,No,DTH,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Biannually,57,Credit card,70.35,4124.65,1
6685,Male,0,Yes,No,DTH,Yes,No,No,No,Yes,No,Yes,Yes,No,Monthly,66,Net Banking,63.85,4264.6,1
5012,Female,0,No,No,DTH,No,No,No,No,No,No,No,No internet,Yes,Monthly,29,Credit card,25.1,712.85,0
4954,Female,0,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Biannually,72,Credit card,112.1,7965.95,1
1221,Male,0,No,No,DTH,No,Yes,No,No,Yes,Yes,No,No internet,Yes,Monthly,13,Credit card,45.55,597,0
2406,Female,1,No,No,Cable,No,Yes,No,No,No,No,Yes,Yes,No,Annually,62,Net Banking,84.45,4959.15,1
248,Male,0,No,No,DTH,Yes,Yes,No,No,No,No,Yes,No,Yes,Annually,32,Bank transfer,64.85,2010.95,1
551,Female,1,Yes,No,Cable,No,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,32,Credit card,85.95,2628.6,0
443,Male,0,Yes,Yes,DTH,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Monthly,44,Cash,61.9,2924.05,1
5394,Female,0,No,No,Cable,No,No,No,No,No,Yes,Yes,No,Yes,Monthly,9,Net Banking,74.85,708.2,1
4021,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,12,Cash,20.45,255.35,1
585,Female,0,No,No,DTH,No,No,No,Yes,No,Yes,Yes,No,No,Annually,34,Cash,55.0,1885.15,1
4983,Female,1,No,No,Cable,Yes,No,No,No,No,No,Yes,Yes,Yes,Monthly,11,Credit card,84.8,906.85,0
3771,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,2,Net Banking,19.65,31.2,1
5532,Female,1,No,No,DTH,Yes,Yes,No,No,No,No,No,No internet,No,Monthly,5,Net Banking,45.7,198,0
2270,Female,0,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,12,Net Banking,76.6,893,1
3411,Male,0,Yes,Yes,DTH,No,No,No,No,Yes,Yes,No,No internet,No,Monthly,31,Bank transfer,35.4,1077.5,0
4679,Male,0,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Credit card,92.0,6782.15,1
2768,Female,0,No,No,DTH,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Annually,27,Cash,78.2,2078.95,1
2915,Male,0,No,No,DTH,No,No,No,No,Yes,No,Yes,No,No,Monthly,1,Cash,49.05,49.05,1
5747,Female,0,Yes,Yes,DTH,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Bank transfer,79.5,5661.7,1
1261,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Biannually,65,Net Banking,109.3,7337.55,1
5379,Male,0,No,No,DTH,No,No,Yes,No,No,No,Yes,Yes,Yes,Monthly,41,Bank transfer,55.7,2237.55,1
5285,Female,0,No,No,DTH,Yes,Yes,Yes,No,No,No,No,No internet,Yes,Monthly,26,Credit card,50.35,1277.5,1
1130,Female,0,Yes,No,Cable,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Monthly,52,Bank transfer,94.6,5025.8,1
1858,Male,0,Yes,Yes,DTH,Yes,No,No,No,Yes,Yes,Yes,No,No,Annually,42,Credit card,63.7,2763.35,1
1689,Male,0,No,No,Cable,No,Yes,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,80.55,80.55,1
3141,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Annually,22,Cash,19.25,412.55,1
614,Male,1,Yes,Yes,Cable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Annually,68,Credit card,107.15,7379.8,1
2101,Female,0,Yes,Yes,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,37,Net Banking,95.25,3314.15,1
2198,Female,0,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Annually,41,Bank transfer,101.6,3930.55,1
4018,Female,0,No,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Monthly,63,Credit card,108.25,6780.1,1
3903,Female,0,No,No,DTH,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,69,Cash,66.9,4577.9,1
67,Female,1,No,No,DTH,No,No,No,Yes,Yes,Yes,Yes,No,No,Monthly,5,Credit card,59.9,287.85,1
2313,Male,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Biannually,45,Bank transfer,109.75,4900.65,1
2531,Female,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Cash,44.45,44.45,0
6895,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,1,Credit card,19.75,19.75,1
6754,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,12,Bank transfer,25.4,313,1
3896,Female,0,Yes,No,DTH,Yes,No,No,No,No,No,No,No internet,Yes,Monthly,2,Net Banking,35.1,68.75,0
1896,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,68,Credit card,92.2,6392.85,1
6282,Male,0,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Annually,28,Bank transfer,92.9,2768.35,1
2405,Male,0,No,No,Cable,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Monthly,12,Net Banking,89.55,1021.75,1
5241,Male,1,No,No,Cable,No,No,No,No,No,No,Yes,No,No,Monthly,1,Net Banking,69.1,69.1,0
1589,Female,0,No,No,DTH,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Monthly,49,Credit card,59.75,2934.3,0
5853,Male,0,No,No,DTH,No,No,No,Yes,No,Yes,Yes,Yes,No,Monthly,1,Net Banking,61.15,61.15,1
6869,Male,0,Yes,No,DTH,No,Yes,No,No,Yes,No,No,No internet,Yes,Biannually,62,Bank transfer,39.0,2337.45,1
2035,Female,0,No,No,Cable,Yes,No,No,No,No,No,Yes,No,Yes,Monthly,28,Net Banking,80.6,2244.95,1
246,Male,0,Yes,No,DTH,No,No,No,Yes,No,No,No,No internet,No,Monthly,54,Net Banking,30.4,1621.35,1
1731,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,1,Cash,20.15,20.15,0
6959,Male,0,No,Yes,DTH,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Annually,48,Bank transfer,64.4,3035.35,1
5797,Male,0,No,No,Cable,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Monthly,23,Net Banking,90.6,1943.2,0
2642,Male,0,No,No,Cable,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Monthly,24,Net Banking,85.95,2107.15,1
1755,Male,0,No,No,Cable,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Annually,64,Credit card,105.65,6903.1,0
897,Female,0,No,Yes,DTH,No,No,No,No,No,No,Yes,Yes,No,Monthly,35,Cash,50.15,1655.35,1
619,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Monthly,29,Cash,20.65,654.85,1
1909,Male,1,No,No,Cable,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Monthly,30,Credit card,90.5,2595.85,1
52,Male,1,Yes,No,Cable,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,7,Net Banking,75.4,533.05,1
260,Male,0,Yes,No,Cable,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Annually,43,Bank transfer,84.25,3539.25,1
3681,Male,0,Yes,No,Cable,No,No,Yes,No,No,No,Yes,No,No,Monthly,1,Credit card,75.35,75.35,1
3333,Male,0,Yes,Yes,DTH,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Monthly,22,Cash,57.95,1271.8,1
217,Female,1,Yes,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Annually,72,Credit card,105.75,7629.85,1
5932,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,72,Cash,89.4,6376.55,1
2229,Male,1,No,No,Cable,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Monthly,8,Credit card,100.3,832.35,0
5373,Female,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,45.3,45.3,0
2230,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,Yes,Biannually,8,Cash,19.85,146.6,1
1554,Female,0,Yes,No,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Annually,55,Net Banking,90.15,4916.95,1
6778,Female,0,No,Yes,DTH,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Monthly,40,Credit card,64.1,2460.35,1
2322,Male,0,No,No,DTH,No,No,No,No,No,No,Yes,Yes,Yes,Monthly,1,Net Banking,50.15,50.15,1
0,Female,1,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,No,Biannually,53,Credit card,25.1,1275.6,1
4057,Male,1,Yes,No,Cable,No,No,No,No,No,Yes,Yes,Yes,Yes,Monthly,24,Net Banking,78.85,1772.25,0
3935,Female,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,45.65,45.65,0
1804,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,1,Cash,20.6,20.6,0
4907,Female,0,Yes,Yes,DTH,No,No,No,Yes,Yes,No,Yes,No,No,Monthly,22,Net Banking,55.15,1206.05,0
546,Female,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,35,Cash,19.65,708.8,1
1869,Female,0,Yes,Yes,DTH,No,No,No,Yes,Yes,No,Yes,No,Yes,Annually,45,Credit card,54.15,2319.8,0
4479,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,No,No,Monthly,9,Net Banking,71.0,672.55,0
6877,Male,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Bank transfer,44.05,44.05,1
1866,Female,0,Yes,Yes,Cable,No,Yes,No,No,No,No,Yes,No,Yes,Monthly,3,Net Banking,80.7,239.45,1
44,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,1,Cash,19.75,19.75,0
515,Female,1,No,Yes,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,71.0,71,0
5005,Male,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,6,Cash,19.7,111.65,1
2364,Male,0,No,No,Cable,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Monthly,47,Cash,100.75,4669.2,1
5214,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,8,Credit card,19.65,169.75,1
2414,Male,0,No,Yes,DTH,No,No,No,No,No,No,No,No internet,No,Monthly,31,Credit card,25.0,789.2,1
5207,Male,0,No,No,DTH,No,Yes,No,No,Yes,Yes,No,No internet,No,Biannually,54,Credit card,45.2,2460.55,1
4861,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,69.6,69.6,0
4191,Female,0,No,No,DTH,No,No,No,Yes,Yes,No,Yes,No,No,Monthly,28,Bank transfer,54.65,1517.5,1
2952,Male,0,Yes,Yes,Cable,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Biannually,72,Credit card,90.8,6511.8,1
1279,Female,0,No,No,DTH,No,No,No,No,No,No,Yes,No,Yes,Monthly,2,Cash,45.85,105.6,1
6335,Female,0,Yes,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,No,No,Monthly,23,Cash,84.4,1936.85,1
482,Female,0,Yes,No,DTH,No,No,No,No,No,Yes,Yes,Yes,No,Monthly,46,Net Banking,53.1,2459.8,1
3253,Male,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,2,Net Banking,67.75,116.65,0
6506,Female,0,No,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Biannually,70,Cash,111.15,7737.55,1
632,Male,1,No,No,DTH,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Annually,35,Net Banking,73.0,2471.25,1
5020,Male,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,34,Cash,19.7,675.6,1
1434,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,41,Bank transfer,19.5,798.2,1
909,Male,1,No,No,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Monthly,3,Net Banking,105.0,294.45,0
3135,Female,1,No,No,DTH,No,No,No,No,No,No,No,No internet,No,Monthly,1,Cash,25.05,25.05,0
6248,Male,0,No,No,Cable,No,No,Yes,No,Yes,No,Yes,No,No,Annually,39,Net Banking,81.9,3219.75,1
6590,Female,0,No,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Monthly,2,Cash,19.4,61.05,1
714,Female,0,Yes,Yes,DTH,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Biannually,72,Credit card,66.75,4760.3,1
4099,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Annually,70,Net Banking,106.5,7397,1
2193,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Annually,64,Net Banking,111.45,7266.95,1
4862,Male,0,Yes,No,DTH,No,No,No,No,Yes,No,No,No internet,Yes,Monthly,3,Net Banking,29.9,92.25,1
336,Male,0,No,No,DTH,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Biannually,54,Bank transfer,65.3,3512.9,1
4394,Female,1,Yes,No,Cable,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Biannually,65,Credit card,105.85,6725.5,1
4981,Male,0,Yes,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,No,No,Annually,25,Net Banking,19.6,411.15,1
1315,Male,1,Yes,No,Cable,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Monthly,43,Net Banking,101.0,4388.4,0
2600,Male,1,Yes,No,Cable,No,Yes,Yes,No,No,No,Yes,No,No,Monthly,21,Bank transfer,86.55,1857.25,1
5846,Female,1,Yes,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Monthly,19,Net Banking,94.95,1760.25,1
3773,Female,0,Yes,Yes,Cable,No,No,No,Yes,No,No,Yes,No,Yes,Monthly,21,Bank transfer,74.05,1565.7,0
5221,Female,1,Yes,No,Cable,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Annually,53,Credit card,95.85,5016.25,1
4147,Female,0,No,No,DTH,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Monthly,3,Net Banking,75.3,244.1,1
2140,Male,0,No,No,Cable,No,No,Yes,No,No,No,Yes,Yes,No,Monthly,51,Credit card,80.0,4242.35,0
4188,Male,0,No,No,Cable,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Monthly,3,Bank transfer,101.55,298.35,0
2994,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,Yes,No,Monthly,3,Net Banking,76.1,257.6,1
2551,Female,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,No,No,No internet,Yes,Biannually,67,Net Banking,59.55,4103.9,1
6749,Male,1,Yes,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,1,Net Banking,70.3,70.3,0
2549,Female,0,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Biannually,60,Credit card,115.25,6758.45,1
1997,Male,0,No,No,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Monthly,26,Credit card,86.65,2208.75,1
5262,Male,0,No,No,DTH,Yes,Yes,Yes,No,No,Yes,No,No internet,Yes,Monthly,57,Net Banking,53.75,3196,1
3158,Female,0,Yes,No,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,71,Credit card,24.45,1681.6,1
3002,Female,1,No,No,Cable,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Monthly,63,Bank transfer,89.6,5538.8,1
5718,Female,0,No,Yes,No,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,No tv connection,Yes,Yes,Yes,Biannually,43,Net Banking,25.1,1070.15,1
4955,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Biannually,71,Bank transfer,85.45,6029.9,1
227,Female,0,No,No,Cable,No,No,No,No,No,No,Yes,No,Yes,Monthly,21,Net Banking,68.65,1493.2,1
1630,Male,0,Yes,Yes,DTH,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Biannually,63,Credit card,89.4,5597.65,1
2734,Male,0,No,Yes,DTH,No,No,Yes,No,No,No,Yes,No,No,Monthly,1,Net Banking,48.95,48.95,0
